date,name,unit,value,doc_name,doc_type,doc_upload_date,arc_name,parsed,doc_balancesheetdate,doc_companieshouseregisterednumber,doc_standard_type,doc_standard_date,doc_standard_link,sign
2011-08-31,titleaccountingpolicy,NA,Turnover,Prod224_9977_00193668_20110831.xml,xml,2020-08-25 12:42:27.453989,Accounts_monthly_Data-April2012,True,2011-08-31,00193668,uk-gaap-ae,2008-04-06,http://www.companieshouse.gov.uk/ef/xbrl/uk/fr/gaap/ae/2008-04-06/uk-gaap-ae-2008-04-06.xsd,
2011-08-31,contentaccountingpolicy,NA,The company has not traded during the year.,Prod224_9977_00193668_20110831.xml,xml,2020-08-25 12:42:27.453989,Accounts_monthly_Data-April2012,True,2011-08-31,00193668,uk-gaap-ae,2008-04-06,http://www.companieshouse.gov.uk/ef/xbrl/uk/fr/gaap/ae/2008-04-06/uk-gaap-ae-2008-04-06.xsd,
2011-08-31,companieshousedocumentauthentication,NA, ,Prod224_9977_00193668_20110831.xml,xml,2020-08-25 12:42:27.453989,Accounts_monthly_Data-April2012,True,2011-08-31,00193668,uk-gaap-ae,2008-04-06,http://www.companieshouse.gov.uk/ef/xbrl/uk/fr/gaap/ae/2008-04-06/uk-gaap-ae-2008-04-06.xsd,
2011-08-31,dateaccountsreceived,NA,2012-04-12,Prod224_9977_00193668_20110831.xml,xml,2020-08-25 12:42:27.453989,Accounts_monthly_Data-April2012,True,2011-08-31,00193668,uk-gaap-ae,2008-04-06,http://www.companieshouse.gov.uk/ef/xbrl/uk/fr/gaap/ae/2008-04-06/uk-gaap-ae-2008-04-06.xsd,
2011-07-31,companynotdormant,NA,true,Prod224_9977_00194078_20110731.xml,xml,2020-08-25 12:42:27.680900,Accounts_monthly_Data-April2012,True,2011-07-31,00194078,uk-gaap-ae,2008-04-06,http://www.companieshouse.gov.uk/ef/xbrl/uk/fr/gaap/ae/2008-04-06/uk-gaap-ae-2008-04-06.xsd,
2011-07-31,companieshouseregisterednumber,NA,00194078,Prod224_9977_00194078_20110731.xml,xml,2020-08-25 12:42:27.680900,Accounts_monthly_Data-April2012,True,2011-07-31,00194078,uk-gaap-ae,2008-04-06,http://www.companieshouse.gov.uk/ef/xbrl/uk/fr/gaap/ae/2008-04-06/uk-gaap-ae-2008-04-06.xsd,
2011-07-31,entitycurrentlegalname,NA,OLD OWEN'S SPORTS CLUBS LIMITED,Prod224_9977_00194078_20110731.xml,xml,2020-08-25 12:42:27.680900,Accounts_monthly_Data-April2012,True,2011-07-31,00194078,uk-gaap-ae,2008-04-06,http://www.companieshouse.gov.uk/ef/xbrl/uk/fr/gaap/ae/2008-04-06/uk-gaap-ae-2008-04-06.xsd,
2011-07-31,balancesheetdate,NA,2011-07-31,Prod224_9977_00194078_20110731.xml,xml,2020-08-25 12:42:27.680900,Accounts_monthly_Data-April2012,True,2011-07-31,00194078,uk-gaap-ae,2008-04-06,http://www.companieshouse.gov.uk/ef/xbrl/uk/fr/gaap/ae/2008-04-06/uk-gaap-ae-2008-04-06.xsd,
2011-07-31,totalinvestmentsfixedassets,iso4217:GBP,188970.0,Prod224_9977_00194078_20110731.xml,xml,2020-08-25 12:42:27.680900,Accounts_monthly_Data-April2012,True,2011-07-31,00194078,uk-gaap-ae,2008-04-06,http://www.companieshouse.gov.uk/ef/xbrl/uk/fr/gaap/ae/2008-04-06/uk-gaap-ae-2008-04-06.xsd,
2010-07-31,totalinvestmentsfixedassets,iso4217:GBP,192679.0,Prod224_9977_00194078_20110731.xml,xml,2020-08-25 12:42:27.680900,Accounts_monthly_Data-April2012,True,2011-07-31,00194078,uk-gaap-ae,2008-04-06,http://www.companieshouse.gov.uk/ef/xbrl/uk/fr/gaap/ae/2008-04-06/uk-gaap-ae-2008-04-06.xsd,
2011-07-31,fixedassets,iso4217:GBP,188970.0,Prod224_9977_00194078_20110731.xml,xml,2020-08-25 12:42:27.680900,Accounts_monthly_Data-April2012,True,2011-07-31,00194078,uk-gaap-ae,2008-04-06,http://www.companieshouse.gov.uk/ef/xbrl/uk/fr/gaap/ae/2008-04-06/uk-gaap-ae-2008-04-06.xsd,
2010-07-31,fixedassets,iso4217:GBP,192679.0,Prod224_9977_00194078_20110731.xml,xml,2020-08-25 12:42:27.680900,Accounts_monthly_Data-April2012,True,2011-07-31,00194078,uk-gaap-ae,2008-04-06,http://www.companieshouse.gov.uk/ef/xbrl/uk/fr/gaap/ae/2008-04-06/uk-gaap-ae-2008-04-06.xsd,
2011-07-31,debtors,iso4217:GBP,666090.0,Prod224_9977_00194078_20110731.xml,xml,2020-08-25 12:42:27.680900,Accounts_monthly_Data-April2012,True,2011-07-31,00194078,uk-gaap-ae,2008-04-06,http://www.companieshouse.gov.uk/ef/xbrl/uk/fr/gaap/ae/2008-04-06/uk-gaap-ae-2008-04-06.xsd,
2010-07-31,debtors,iso4217:GBP,656838.0,Prod224_9977_00194078_20110731.xml,xml,2020-08-25 12:42:27.680900,Accounts_monthly_Data-April2012,True,2011-07-31,00194078,uk-gaap-ae,2008-04-06,http://www.companieshouse.gov.uk/ef/xbrl/uk/fr/gaap/ae/2008-04-06/uk-gaap-ae-2008-04-06.xsd,
2011-07-31,currentassets,iso4217:GBP,666090.0,Prod224_9977_00194078_20110731.xml,xml,2020-08-25 12:42:27.680900,Accounts_monthly_Data-April2012,True,2011-07-31,00194078,uk-gaap-ae,2008-04-06,http://www.companieshouse.gov.uk/ef/xbrl/uk/fr/gaap/ae/2008-04-06/uk-gaap-ae-2008-04-06.xsd,
2010-07-31,currentassets,iso4217:GBP,656838.0,Prod224_9977_00194078_20110731.xml,xml,2020-08-25 12:42:27.680900,Accounts_monthly_Data-April2012,True,2011-07-31,00194078,uk-gaap-ae,2008-04-06,http://www.companieshouse.gov.uk/ef/xbrl/uk/fr/gaap/ae/2008-04-06/uk-gaap-ae-2008-04-06.xsd,
2011-07-31,creditorsduewithinoneyeartotalcurrentliabilities,iso4217:GBP,680.0,Prod224_9977_00194078_20110731.xml,xml,2020-08-25 12:42:27.680900,Accounts_monthly_Data-April2012,True,2011-07-31,00194078,uk-gaap-ae,2008-04-06,http://www.companieshouse.gov.uk/ef/xbrl/uk/fr/gaap/ae/2008-04-06/uk-gaap-ae-2008-04-06.xsd,
2010-07-31,creditorsduewithinoneyeartotalcurrentliabilities,iso4217:GBP,680.0,Prod224_9977_00194078_20110731.xml,xml,2020-08-25 12:42:27.680900,Accounts_monthly_Data-April2012,True,2011-07-31,00194078,uk-gaap-ae,2008-04-06,http://www.companieshouse.gov.uk/ef/xbrl/uk/fr/gaap/ae/2008-04-06/uk-gaap-ae-2008-04-06.xsd,
2011-07-31,netcurrentassetsliabilities,iso4217:GBP,665410.0,Prod224_9977_00194078_20110731.xml,xml,2020-08-25 12:42:27.680900,Accounts_monthly_Data-April2012,True,2011-07-31,00194078,uk-gaap-ae,2008-04-06,http://www.companieshouse.gov.uk/ef/xbrl/uk/fr/gaap/ae/2008-04-06/uk-gaap-ae-2008-04-06.xsd,
2010-07-31,netcurrentassetsliabilities,iso4217:GBP,656158.0,Prod224_9977_00194078_20110731.xml,xml,2020-08-25 12:42:27.680900,Accounts_monthly_Data-April2012,True,2011-07-31,00194078,uk-gaap-ae,2008-04-06,http://www.companieshouse.gov.uk/ef/xbrl/uk/fr/gaap/ae/2008-04-06/uk-gaap-ae-2008-04-06.xsd,
2011-07-31,totalassetslesscurrentliabilities,iso4217:GBP,854380.0,Prod224_9977_00194078_20110731.xml,xml,2020-08-25 12:42:27.680900,Accounts_monthly_Data-April2012,True,2011-07-31,00194078,uk-gaap-ae,2008-04-06,http://www.companieshouse.gov.uk/ef/xbrl/uk/fr/gaap/ae/2008-04-06/uk-gaap-ae-2008-04-06.xsd,
2010-07-31,totalassetslesscurrentliabilities,iso4217:GBP,848837.0,Prod224_9977_00194078_20110731.xml,xml,2020-08-25 12:42:27.680900,Accounts_monthly_Data-April2012,True,2011-07-31,00194078,uk-gaap-ae,2008-04-06,http://www.companieshouse.gov.uk/ef/xbrl/uk/fr/gaap/ae/2008-04-06/uk-gaap-ae-2008-04-06.xsd,
2011-07-31,provisionsforliabilitiescharges,iso4217:GBP,17315.0,Prod224_9977_00194078_20110731.xml,xml,2020-08-25 12:42:27.680900,Accounts_monthly_Data-April2012,True,2011-07-31,00194078,uk-gaap-ae,2008-04-06,http://www.companieshouse.gov.uk/ef/xbrl/uk/fr/gaap/ae/2008-04-06/uk-gaap-ae-2008-04-06.xsd,
2010-07-31,provisionsforliabilitiescharges,iso4217:GBP,16922.0,Prod224_9977_00194078_20110731.xml,xml,2020-08-25 12:42:27.680900,Accounts_monthly_Data-April2012,True,2011-07-31,00194078,uk-gaap-ae,2008-04-06,http://www.companieshouse.gov.uk/ef/xbrl/uk/fr/gaap/ae/2008-04-06/uk-gaap-ae-2008-04-06.xsd,
2011-07-31,netassetsliabilitiesincludingpensionassetliability,iso4217:GBP,837065.0,Prod224_9977_00194078_20110731.xml,xml,2020-08-25 12:42:27.680900,Accounts_monthly_Data-April2012,True,2011-07-31,00194078,uk-gaap-ae,2008-04-06,http://www.companieshouse.gov.uk/ef/xbrl/uk/fr/gaap/ae/2008-04-06/uk-gaap-ae-2008-04-06.xsd,
2010-07-31,netassetsliabilitiesincludingpensionassetliability,iso4217:GBP,831915.0,Prod224_9977_00194078_20110731.xml,xml,2020-08-25 12:42:27.680900,Accounts_monthly_Data-April2012,True,2011-07-31,00194078,uk-gaap-ae,2008-04-06,http://www.companieshouse.gov.uk/ef/xbrl/uk/fr/gaap/ae/2008-04-06/uk-gaap-ae-2008-04-06.xsd,
2011-07-31,calledupsharecapital,iso4217:GBP,30.0,Prod224_9977_00194078_20110731.xml,xml,2020-08-25 12:42:27.680900,Accounts_monthly_Data-April2012,True,2011-07-31,00194078,uk-gaap-ae,2008-04-06,http://www.companieshouse.gov.uk/ef/xbrl/uk/fr/gaap/ae/2008-04-06/uk-gaap-ae-2008-04-06.xsd,
2010-07-31,calledupsharecapital,iso4217:GBP,30.0,Prod224_9977_00194078_20110731.xml,xml,2020-08-25 12:42:27.680900,Accounts_monthly_Data-April2012,True,2011-07-31,00194078,uk-gaap-ae,2008-04-06,http://www.companieshouse.gov.uk/ef/xbrl/uk/fr/gaap/ae/2008-04-06/uk-gaap-ae-2008-04-06.xsd,
2011-07-31,revaluationreserve,iso4217:GBP,86573.0,Prod224_9977_00194078_20110731.xml,xml,2020-08-25 12:42:27.680900,Accounts_monthly_Data-April2012,True,2011-07-31,00194078,uk-gaap-ae,2008-04-06,http://www.companieshouse.gov.uk/ef/xbrl/uk/fr/gaap/ae/2008-04-06/uk-gaap-ae-2008-04-06.xsd,
2010-07-31,revaluationreserve,iso4217:GBP,80581.0,Prod224_9977_00194078_20110731.xml,xml,2020-08-25 12:42:27.680900,Accounts_monthly_Data-April2012,True,2011-07-31,00194078,uk-gaap-ae,2008-04-06,http://www.companieshouse.gov.uk/ef/xbrl/uk/fr/gaap/ae/2008-04-06/uk-gaap-ae-2008-04-06.xsd,
2011-07-31,otheraggregatereserves,iso4217:GBP,49254.0,Prod224_9977_00194078_20110731.xml,xml,2020-08-25 12:42:27.680900,Accounts_monthly_Data-April2012,True,2011-07-31,00194078,uk-gaap-ae,2008-04-06,http://www.companieshouse.gov.uk/ef/xbrl/uk/fr/gaap/ae/2008-04-06/uk-gaap-ae-2008-04-06.xsd,
2010-07-31,otheraggregatereserves,iso4217:GBP,49254.0,Prod224_9977_00194078_20110731.xml,xml,2020-08-25 12:42:27.680900,Accounts_monthly_Data-April2012,True,2011-07-31,00194078,uk-gaap-ae,2008-04-06,http://www.companieshouse.gov.uk/ef/xbrl/uk/fr/gaap/ae/2008-04-06/uk-gaap-ae-2008-04-06.xsd,
2011-07-31,profitlossaccountreserve,iso4217:GBP,701208.0,Prod224_9977_00194078_20110731.xml,xml,2020-08-25 12:42:27.680900,Accounts_monthly_Data-April2012,True,2011-07-31,00194078,uk-gaap-ae,2008-04-06,http://www.companieshouse.gov.uk/ef/xbrl/uk/fr/gaap/ae/2008-04-06/uk-gaap-ae-2008-04-06.xsd,
2010-07-31,profitlossaccountreserve,iso4217:GBP,702050.0,Prod224_9977_00194078_20110731.xml,xml,2020-08-25 12:42:27.680900,Accounts_monthly_Data-April2012,True,2011-07-31,00194078,uk-gaap-ae,2008-04-06,http://www.companieshouse.gov.uk/ef/xbrl/uk/fr/gaap/ae/2008-04-06/uk-gaap-ae-2008-04-06.xsd,
2011-07-31,shareholderfunds,iso4217:GBP,837065.0,Prod224_9977_00194078_20110731.xml,xml,2020-08-25 12:42:27.680900,Accounts_monthly_Data-April2012,True,2011-07-31,00194078,uk-gaap-ae,2008-04-06,http://www.companieshouse.gov.uk/ef/xbrl/uk/fr/gaap/ae/2008-04-06/uk-gaap-ae-2008-04-06.xsd,
2010-07-31,shareholderfunds,iso4217:GBP,831915.0,Prod224_9977_00194078_20110731.xml,xml,2020-08-25 12:42:27.680900,Accounts_monthly_Data-April2012,True,2011-07-31,00194078,uk-gaap-ae,2008-04-06,http://www.companieshouse.gov.uk/ef/xbrl/uk/fr/gaap/ae/2008-04-06/uk-gaap-ae-2008-04-06.xsd,
2011-07-31,companyentitledtoexemptionundersection477companiesact2006,NA,true,Prod224_9977_00194078_20110731.xml,xml,2020-08-25 12:42:27.680900,Accounts_monthly_Data-April2012,True,2011-07-31,00194078,uk-gaap-ae,2008-04-06,http://www.companieshouse.gov.uk/ef/xbrl/uk/fr/gaap/ae/2008-04-06/uk-gaap-ae-2008-04-06.xsd,
2011-07-31,membershavenotrequiredcompanytoobtainanaudit,NA,true,Prod224_9977_00194078_20110731.xml,xml,2020-08-25 12:42:27.680900,Accounts_monthly_Data-April2012,True,2011-07-31,00194078,uk-gaap-ae,2008-04-06,http://www.companieshouse.gov.uk/ef/xbrl/uk/fr/gaap/ae/2008-04-06/uk-gaap-ae-2008-04-06.xsd,
2011-07-31,directorsacknowledgetheirresponsibilitiesundercompaniesact,NA,true,Prod224_9977_00194078_20110731.xml,xml,2020-08-25 12:42:27.680900,Accounts_monthly_Data-April2012,True,2011-07-31,00194078,uk-gaap-ae,2008-04-06,http://www.companieshouse.gov.uk/ef/xbrl/uk/fr/gaap/ae/2008-04-06/uk-gaap-ae-2008-04-06.xsd,
2011-07-31,accountsareinaccordancewithspecialprovisionscompaniesactrelatingtosmallcompanies,NA,true,Prod224_9977_00194078_20110731.xml,xml,2020-08-25 12:42:27.680900,Accounts_monthly_Data-April2012,True,2011-07-31,00194078,uk-gaap-ae,2008-04-06,http://www.companieshouse.gov.uk/ef/xbrl/uk/fr/gaap/ae/2008-04-06/uk-gaap-ae-2008-04-06.xsd,
2011-07-31,dateapproval,NA,2012-04-19,Prod224_9977_00194078_20110731.xml,xml,2020-08-25 12:42:27.680900,Accounts_monthly_Data-April2012,True,2011-07-31,00194078,uk-gaap-ae,2008-04-06,http://www.companieshouse.gov.uk/ef/xbrl/uk/fr/gaap/ae/2008-04-06/uk-gaap-ae-2008-04-06.xsd,
2011-07-31,nameapprovingdirector,NA,Tim Lane,Prod224_9977_00194078_20110731.xml,xml,2020-08-25 12:42:27.680900,Accounts_monthly_Data-April2012,True,2011-07-31,00194078,uk-gaap-ae,2008-04-06,http://www.companieshouse.gov.uk/ef/xbrl/uk/fr/gaap/ae/2008-04-06/uk-gaap-ae-2008-04-06.xsd,
2011-07-31,accountspreparedunderhistoricalcostconventioninaccordancewithfrsse05,NA,true,Prod224_9977_00194078_20110731.xml,xml,2020-08-25 12:42:27.680900,Accounts_monthly_Data-April2012,True,2011-07-31,00194078,uk-gaap-ae,2008-04-06,http://www.companieshouse.gov.uk/ef/xbrl/uk/fr/gaap/ae/2008-04-06/uk-gaap-ae-2008-04-06.xsd,
2011-07-31,transactionswithdirectors,NA,There were no transactions with directors.,Prod224_9977_00194078_20110731.xml,xml,2020-08-25 12:42:27.680900,Accounts_monthly_Data-April2012,True,2011-07-31,00194078,uk-gaap-ae,2008-04-06,http://www.companieshouse.gov.uk/ef/xbrl/uk/fr/gaap/ae/2008-04-06/uk-gaap-ae-2008-04-06.xsd,
2011-07-31,statementonrelatedpartydisclosure,NA,"At the year end the company had a balance outstanding from its ultimate parent undertaking Old Owens Association of £666,090 (2010: £656,838)",Prod224_9977_00194078_20110731.xml,xml,2020-08-25 12:42:27.680900,Accounts_monthly_Data-April2012,True,2011-07-31,00194078,uk-gaap-ae,2008-04-06,http://www.companieshouse.gov.uk/ef/xbrl/uk/fr/gaap/ae/2008-04-06/uk-gaap-ae-2008-04-06.xsd,
2011-07-31,companieshousedocumentauthentication,NA, ,Prod224_9977_00194078_20110731.xml,xml,2020-08-25 12:42:27.680900,Accounts_monthly_Data-April2012,True,2011-07-31,00194078,uk-gaap-ae,2008-04-06,http://www.companieshouse.gov.uk/ef/xbrl/uk/fr/gaap/ae/2008-04-06/uk-gaap-ae-2008-04-06.xsd,
2011-07-31,dateaccountsreceived,NA,2012-04-30,Prod224_9977_00194078_20110731.xml,xml,2020-08-25 12:42:27.680900,Accounts_monthly_Data-April2012,True,2011-07-31,00194078,uk-gaap-ae,2008-04-06,http://www.companieshouse.gov.uk/ef/xbrl/uk/fr/gaap/ae/2008-04-06/uk-gaap-ae-2008-04-06.xsd,
2012-02-29,entitydormant,NA,false,Prod224_9977_00194357_20120229.html,html,2020-08-25 12:42:27.945950,Accounts_monthly_Data-April2012,True,2012-02-29,00194357,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2012-02-29,entitytrading,NA,true,Prod224_9977_00194357_20120229.html,html,2020-08-25 12:42:27.945950,Accounts_monthly_Data-April2012,True,2012-02-29,00194357,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2012-02-29,statementthattherewerenogainslossesinperiodotherthanthoseinprofitlossaccount,NA,true,Prod224_9977_00194357_20120229.html,html,2020-08-25 12:42:27.945950,Accounts_monthly_Data-April2012,True,2012-02-29,00194357,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2012-02-29,accountspreparedunderhistoricalcostconventioninaccordancewithfrsse,NA,false,Prod224_9977_00194357_20120229.html,html,2020-08-25 12:42:27.945950,Accounts_monthly_Data-April2012,True,2012-02-29,00194357,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2012-02-29,startdateforperiodcoveredbyreport,NA,2011-03-01,Prod224_9977_00194357_20120229.html,html,2020-08-25 12:42:27.945950,Accounts_monthly_Data-April2012,True,2012-02-29,00194357,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2012-02-29,enddateforperiodcoveredbyreport,NA,2012-02-29,Prod224_9977_00194357_20120229.html,html,2020-08-25 12:42:27.945950,Accounts_monthly_Data-April2012,True,2012-02-29,00194357,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2012-02-29,balancesheetdate,NA,2012-02-29,Prod224_9977_00194357_20120229.html,html,2020-08-25 12:42:27.945950,Accounts_monthly_Data-April2012,True,2012-02-29,00194357,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2012-02-29,namedirectorsigningaccounts,NA,,Prod224_9977_00194357_20120229.html,html,2020-08-25 12:42:27.945950,Accounts_monthly_Data-April2012,True,2012-02-29,00194357,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2012-02-29,namedirectorsigningaccounts,NA,,Prod224_9977_00194357_20120229.html,html,2020-08-25 12:42:27.945950,Accounts_monthly_Data-April2012,True,2012-02-29,00194357,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2012-02-29,namedirectorsigningaccounts,NA,,Prod224_9977_00194357_20120229.html,html,2020-08-25 12:42:27.945950,Accounts_monthly_Data-April2012,True,2012-02-29,00194357,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2012-02-29,controllingpartyultimatecontrollingparty,NA,true,Prod224_9977_00194357_20120229.html,html,2020-08-25 12:42:27.945950,Accounts_monthly_Data-April2012,True,2012-02-29,00194357,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2012-02-29,entitycurrentlegalorregisteredname,NA,GONVILLE SPORTS GROUND LIMITED,Prod224_9977_00194357_20120229.html,html,2020-08-25 12:42:27.945950,Accounts_monthly_Data-April2012,True,2012-02-29,00194357,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2012-02-29,ukcompanieshouseregisterednumber,NA,00194357,Prod224_9977_00194357_20120229.html,html,2020-08-25 12:42:27.945950,Accounts_monthly_Data-April2012,True,2012-02-29,00194357,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2012-02-29,entitycurrentlegalorregisteredname,NA,GONVILLE SPORTS GROUND LIMITED,Prod224_9977_00194357_20120229.html,html,2020-08-25 12:42:27.945950,Accounts_monthly_Data-April2012,True,2012-02-29,00194357,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2012-02-29,nameentityofficer,NA,Gordon Bullen,Prod224_9977_00194357_20120229.html,html,2020-08-25 12:42:27.945950,Accounts_monthly_Data-April2012,True,2012-02-29,00194357,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2012-02-29,nameentityofficer,NA,David Bishop,Prod224_9977_00194357_20120229.html,html,2020-08-25 12:42:27.945950,Accounts_monthly_Data-April2012,True,2012-02-29,00194357,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2012-02-29,nameentityofficer,NA,Rita Coates,Prod224_9977_00194357_20120229.html,html,2020-08-25 12:42:27.945950,Accounts_monthly_Data-April2012,True,2012-02-29,00194357,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2012-02-29,nameentityofficer,NA,Harry Brien,Prod224_9977_00194357_20120229.html,html,2020-08-25 12:42:27.945950,Accounts_monthly_Data-April2012,True,2012-02-29,00194357,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2012-02-29,nameentityofficer,NA,Peter Green,Prod224_9977_00194357_20120229.html,html,2020-08-25 12:42:27.945950,Accounts_monthly_Data-April2012,True,2012-02-29,00194357,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2012-02-29,addressline1,NA,"The Pavilion,",Prod224_9977_00194357_20120229.html,html,2020-08-25 12:42:27.945950,Accounts_monthly_Data-April2012,True,2012-02-29,00194357,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2012-02-29,addressline2,NA,"Gonville Sports Ground,",Prod224_9977_00194357_20120229.html,html,2020-08-25 12:42:27.945950,Accounts_monthly_Data-April2012,True,2012-02-29,00194357,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2012-02-29,principallocation-cityortown,NA,"Trafford Road,",Prod224_9977_00194357_20120229.html,html,2020-08-25 12:42:27.945950,Accounts_monthly_Data-April2012,True,2012-02-29,00194357,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2012-02-29,postalcodezip,NA,CR7 6DR,Prod224_9977_00194357_20120229.html,html,2020-08-25 12:42:27.945950,Accounts_monthly_Data-April2012,True,2012-02-29,00194357,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2012-02-29,ukcompanieshouseregisterednumber,NA,00194357,Prod224_9977_00194357_20120229.html,html,2020-08-25 12:42:27.945950,Accounts_monthly_Data-April2012,True,2012-02-29,00194357,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2012-02-29,entitycurrentlegalorregisteredname,NA,GONVILLE SPORTS GROUND LIMITED,Prod224_9977_00194357_20120229.html,html,2020-08-25 12:42:27.945950,Accounts_monthly_Data-April2012,True,2012-02-29,00194357,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2012-02-29,tangiblefixedassets,iso4217:GBP,4727.0,Prod224_9977_00194357_20120229.html,html,2020-08-25 12:42:27.945950,Accounts_monthly_Data-April2012,True,2012-02-29,00194357,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2011-02-28,tangiblefixedassets,iso4217:GBP,1252.0,Prod224_9977_00194357_20120229.html,html,2020-08-25 12:42:27.945950,Accounts_monthly_Data-April2012,True,2012-02-29,00194357,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2012-02-29,fixedassets,iso4217:GBP,4727.0,Prod224_9977_00194357_20120229.html,html,2020-08-25 12:42:27.945950,Accounts_monthly_Data-April2012,True,2012-02-29,00194357,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2011-02-28,fixedassets,iso4217:GBP,1252.0,Prod224_9977_00194357_20120229.html,html,2020-08-25 12:42:27.945950,Accounts_monthly_Data-April2012,True,2012-02-29,00194357,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2012-02-29,cashbankinhand,iso4217:GBP,743.0,Prod224_9977_00194357_20120229.html,html,2020-08-25 12:42:27.945950,Accounts_monthly_Data-April2012,True,2012-02-29,00194357,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2011-02-28,cashbankinhand,iso4217:GBP,586.0,Prod224_9977_00194357_20120229.html,html,2020-08-25 12:42:27.945950,Accounts_monthly_Data-April2012,True,2012-02-29,00194357,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2012-02-29,currentassets,iso4217:GBP,743.0,Prod224_9977_00194357_20120229.html,html,2020-08-25 12:42:27.945950,Accounts_monthly_Data-April2012,True,2012-02-29,00194357,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2011-02-28,currentassets,iso4217:GBP,586.0,Prod224_9977_00194357_20120229.html,html,2020-08-25 12:42:27.945950,Accounts_monthly_Data-April2012,True,2012-02-29,00194357,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
